otype_1-mtype_1-len1_10,-0.9754804400518622,-5866.911999999997,100
otype_1-mtype_1-len1_11,-0.8392560872721831,-5763.612999999998,92
otype_1-mtype_1-len1_12,-0.8476299473634126,-5726.543000000005,89
otype_1-mtype_1-len1_13,-0.8057973958783486,-5798.870999999999,86
otype_1-mtype_1-len1_14,-0.79683763345026,-5430.517000000007,84
otype_1-mtype_1-len1_15,-0.8210753322310924,-6688.345000000001,80
otype_1-mtype_1-len1_16,-0.8052516657018145,-7173.267999999996,80
otype_1-mtype_1-len1_17,-0.8170870194645955,-7173.639999999999,73
otype_1-mtype_1-len1_18,-0.9151048936717178,-8215.851999999999,72
otype_1-mtype_1-len1_19,-0.9092424474980136,-7635.918999999994,69
otype_1-mtype_1-len1_20,-0.9093598740968294,-7646.808999999994,70
otype_1-mtype_1-len1_21,-0.7659324798395272,-5516.7880000000005,69
otype_1-mtype_1-len1_22,-0.7855788002974182,-6141.5929999999935,69
otype_1-mtype_1-len1_23,-0.808971699551605,-6648.126999999993,71
otype_1-mtype_1-len1_24,-0.8458261457310372,-5901.576000000001,69
otype_1-mtype_1-len1_25,-0.8819854173624319,-7011.664999999994,67
otype_1-mtype_1-len1_5,-0.8499410009065202,-7055.339000000007,147
otype_1-mtype_1-len1_6,-0.9646392509375558,-7547.923999999999,139
otype_1-mtype_1-len1_7,-0.9637935112445878,-7082.107000000004,124
otype_1-mtype_1-len1_8,-0.9546315496741647,-6209.841,115
otype_1-mtype_1-len1_9,-0.9572999356865736,-6616.345000000001,109
