atype1-mtype1-short1-long10,-0.3941240526053995,-1796.2719999999972,122
atype1-mtype1-short1-long15,-0.1853850185253661,-660.4180000000051,102
atype1-mtype1-short1-long20,-0.4158306350367485,-1117.5439999999944,84
atype1-mtype1-short1-long25,-0.8236044606312607,-3828.0739999999932,79
atype1-mtype1-short1-long30,0.5480081824991262,1387.149000000005,66
atype1-mtype1-short1-long35,-0.01117597631901436,-28.49000000000524,62
atype1-mtype1-short1-long40,-0.32863867592295526,-848.1760000000068,57
atype1-mtype1-short1-long45,-0.4653095795231047,-1717.8889999999956,54
atype1-mtype1-short1-long5,-0.8334199502479658,-4929.623999999996,188
atype1-mtype1-short1-long50,-0.016939451507627695,-27.820000000006985,45
atype1-mtype1-short2-long10,-0.7447463345011014,-3013.373999999996,104
atype1-mtype1-short2-long15,-0.8621638417874954,-3817.8959999999934,89
atype1-mtype1-short2-long20,-0.804454076709349,-3593.070000000007,74
atype1-mtype1-short2-long25,-0.7508477334786923,-2906.464000000007,66
atype1-mtype1-short2-long30,0.6322488277949523,1067.8120000000054,53
atype1-mtype1-short2-long35,-0.25478918940188455,-673.4170000000013,49
atype1-mtype1-short2-long40,0.09747070879302822,272.55899999999383,47
atype1-mtype1-short2-long45,0.03264237011099771,81.14100000000326,41
atype1-mtype1-short2-long5,-0.8947895127438051,-5629.417000000001,174
atype1-mtype1-short2-long50,0.34490552350146286,530.5929999999935,38
atype1-mtype1-short3-long10,-0.6449133994168834,-2104.444000000003,94
atype1-mtype1-short3-long15,-0.2675881849059638,-627.8929999999964,75
atype1-mtype1-short3-long20,-0.6903178802419749,-2597.1159999999945,65
atype1-mtype1-short3-long25,-0.5257131255710072,-1372.3819999999978,54
atype1-mtype1-short3-long30,0.3968500936578308,914.3950000000041,47
atype1-mtype1-short3-long35,-0.27198934594792445,-725.846000000005,44
atype1-mtype1-short3-long40,0.43105119739254527,681.6260000000038,37
atype1-mtype1-short3-long45,-0.6670490185410515,-2286.581999999995,36
atype1-mtype1-short3-long5,-0.5723861510910222,-3481.9360000000015,168
atype1-mtype1-short3-long50,-0.22408014092814968,-449.78800000000047,32
atype1-mtype1-short4-long10,-0.7331441122758758,-3868.854999999996,92
atype1-mtype1-short4-long15,-0.38914827908625027,-1159.5209999999934,67
atype1-mtype1-short4-long20,-0.8807971957924894,-5875.650999999998,61
atype1-mtype1-short4-long25,-0.2170952746295844,-536.4980000000069,47
atype1-mtype1-short4-long30,0.9962683674655856,1953.4869999999937,39
atype1-mtype1-short4-long35,0.13699502891565102,253.72999999999593,38
atype1-mtype1-short4-long40,0.7615560316521236,795.525999999998,33
atype1-mtype1-short4-long45,-0.6023911045269531,-1545.994000000006,32
atype1-mtype1-short4-long5,-0.2236150860032389,-1275.0,179
atype1-mtype1-short4-long50,1.0699373757413038,1256.6040000000066,28
atype1-mtype1-short5-long10,-0.6686481676903291,-3619.8880000000063,88
atype1-mtype1-short5-long15,-0.20559484518514282,-472.9290000000037,64
atype1-mtype1-short5-long20,-0.798090966347394,-3866.1370000000024,56
atype1-mtype1-short5-long25,0.23157970146046145,310.33000000000175,43
atype1-mtype1-short5-long30,4.0714332370078985,3615.2780000000057,35
atype1-mtype1-short5-long35,2.19815400359165,2654.9370000000054,33
atype1-mtype1-short5-long40,0.1504463940719954,206.36100000000442,33
atype1-mtype1-short5-long45,0.6699315153126401,894.5829999999987,29
atype1-mtype1-short5-long5,0,0.0,0
atype1-mtype1-short5-long50,1.1548516022781057,1140.199999999997,29
